generation; best; average; worst
698; 0.262737; 0.244955; 0.221778
699; 0.260739; 0.244655; 0.235764
700; 0.264735; 0.254146; 0.238761
701; 0.278721; 0.256244; 0.240759
702; 0.270729; 0.256743; 0.248751
703; 0.26973; 0.251548; 0.22977
704; 0.272727; 0.244955; 0.21978
705; 0.271728; 0.251748; 0.23976
706; 0.263736; 0.237263; 0.224775
707; 0.264735; 0.245754; 0.21978
708; 0.26973; 0.247952; 0.224775
709; 0.270729; 0.250649; 0.207792
710; 0.270729; 0.25025; 0.232767
711; 0.282717; 0.240859; 0.216783
712; 0.263736; 0.240659; 0.226773
713; 0.266733; 0.248252; 0.227772
714; 0.271728; 0.24985; 0.216783
715; 0.264735; 0.251648; 0.22977
716; 0.28971; 0.254845; 0.234765
717; 0.268731; 0.255345; 0.241758
718; 0.255744; 0.249351; 0.235764
719; 0.253746; 0.243257; 0.236763
720; 0.281718; 0.251548; 0.217782
721; 0.274725; 0.255145; 0.215784
722; 0.278721; 0.25025; 0.227772
723; 0.270729; 0.249151; 0.224775
724; 0.268731; 0.251748; 0.232767
725; 0.272727; 0.251948; 0.233766
726; 0.284715; 0.254845; 0.226773
727; 0.276723; 0.256344; 0.237762
728; 0.273726; 0.248252; 0.230769
729; 0.272727; 0.258741; 0.23976
730; 0.268731; 0.254545; 0.233766
731; 0.271728; 0.255445; 0.223776
732; 0.26973; 0.254346; 0.236763
733; 0.284715; 0.255544; 0.231768
734; 0.287712; 0.255145; 0.226773
735; 0.295704; 0.255145; 0.218781
736; 0.28971; 0.251449; 0.230769
737; 0.277722; 0.258042; 0.240759
738; 0.270729; 0.255045; 0.22977
739; 0.271728; 0.251249; 0.218781
740; 0.275724; 0.255045; 0.224775
741; 0.278721; 0.253147; 0.236763
742; 0.283716; 0.258541; 0.238761
743; 0.272727; 0.260639; 0.241758
744; 0.280719; 0.255744; 0.228771
745; 0.263736; 0.255644; 0.238761
746; 0.281718; 0.259041; 0.23976
747; 0.280719; 0.252048; 0.228771
748; 0.278721; 0.266933; 0.242757
749; 0.285714; 0.256843; 0.232767
750; 0.297702; 0.259041; 0.240759
751; 0.275724; 0.255944; 0.23976
752; 0.278721; 0.255245; 0.237762
753; 0.275724; 0.249351; 0.224775
754; 0.264735; 0.246653; 0.226773
755; 0.280719; 0.253347; 0.233766
756; 0.28971; 0.257243; 0.210789
757; 0.276723; 0.258342; 0.241758
758; 0.270729; 0.253347; 0.231768
759; 0.283716; 0.266034; 0.24975
760; 0.281718; 0.262837; 0.212787
761; 0.28971; 0.254346; 0.221778
762; 0.285714; 0.264735; 0.231768
763; 0.285714; 0.266833; 0.244755
764; 0.284715; 0.265634; 0.241758
765; 0.282717; 0.259141; 0.232767
766; 0.290709; 0.26973; 0.248751
767; 0.274725; 0.262537; 0.24975
768; 0.288711; 0.267233; 0.24975
769; 0.276723; 0.255944; 0.232767
770; 0.27972; 0.259141; 0.244755
771; 0.27972; 0.258242; 0.235764
772; 0.271728; 0.253047; 0.232767
773; 0.282717; 0.26014; 0.221778
774; 0.280719; 0.258242; 0.220779
775; 0.27972; 0.262537; 0.240759
776; 0.286713; 0.265235; 0.23976
777; 0.300699; 0.264336; 0.244755
778; 0.274725; 0.255145; 0.230769
779; 0.281718; 0.255245; 0.234765
780; 0.276723; 0.26034; 0.237762
781; 0.285714; 0.261439; 0.238761
782; 0.275724; 0.261838; 0.226773
783; 0.268731; 0.25974; 0.23976
784; 0.271728; 0.256743; 0.235764
785; 0.270729; 0.247652; 0.224775
786; 0.292707; 0.25994; 0.224775
787; 0.276723; 0.259441; 0.240759
788; 0.271728; 0.252847; 0.228771
789; 0.285714; 0.254645; 0.223776
790; 0.295704; 0.25954; 0.233766
791; 0.276723; 0.254046; 0.241758
792; 0.288711; 0.255644; 0.238761
793; 0.26973; 0.250949; 0.230769
794; 0.286713; 0.262138; 0.242757
795; 0.275724; 0.249051; 0.220779
796; 0.257742; 0.245554; 0.233766
797; 0.264735; 0.24975; 0.220779
798; 0.271728; 0.252448; 0.236763
799; 0.266733; 0.248751; 0.218781
800; 0.273726; 0.252847; 0.237762
801; 0.292707; 0.264535; 0.242757
802; 0.276723; 0.255944; 0.233766
803; 0.292707; 0.257642; 0.222777
804; 0.286713; 0.257443; 0.233766
805; 0.272727; 0.250549; 0.21978
806; 0.287712; 0.261439; 0.241758
807; 0.286713; 0.265534; 0.247752
808; 0.283716; 0.260639; 0.242757
809; 0.292707; 0.267133; 0.246753
810; 0.27972; 0.259441; 0.244755
811; 0.282717; 0.258142; 0.23976
812; 0.297702; 0.258142; 0.228771
813; 0.272727; 0.254046; 0.237762
814; 0.280719; 0.261638; 0.237762
815; 0.27972; 0.262438; 0.241758
816; 0.281718; 0.263337; 0.237762
817; 0.274725; 0.25984; 0.218781
818; 0.265734; 0.250749; 0.230769
819; 0.275724; 0.250949; 0.224775
820; 0.277722; 0.252647; 0.224775
821; 0.283716; 0.262737; 0.233766
822; 0.276723; 0.264535; 0.254745
823; 0.270729; 0.256843; 0.243756
824; 0.278721; 0.255844; 0.232767
825; 0.288711; 0.258841; 0.218781
826; 0.268731; 0.252947; 0.241758
827; 0.294705; 0.258641; 0.22977
828; 0.282717; 0.258342; 0.242757
829; 0.277722; 0.263536; 0.246753
830; 0.272727; 0.260839; 0.246753
831; 0.277722; 0.25984; 0.247752
832; 0.284715; 0.255644; 0.217782
833; 0.261738; 0.25045; 0.232767
834; 0.274725; 0.253247; 0.227772
835; 0.27972; 0.261439; 0.242757
836; 0.277722; 0.25994; 0.230769
837; 0.27972; 0.258442; 0.241758
838; 0.286713; 0.26044; 0.246753
839; 0.271728; 0.251748; 0.221778
840; 0.288711; 0.259041; 0.22977
841; 0.264735; 0.253946; 0.238761
842; 0.280719; 0.256444; 0.230769
843; 0.27972; 0.262438; 0.236763
844; 0.285714; 0.254745; 0.233766
845; 0.288711; 0.257243; 0.226773
846; 0.280719; 0.255445; 0.230769
847; 0.297702; 0.263037; 0.243756
848; 0.275724; 0.258941; 0.240759
849; 0.272727; 0.262338; 0.247752
850; 0.275724; 0.258442; 0.241758
851; 0.286713; 0.265934; 0.236763
852; 0.295704; 0.262937; 0.235764
853; 0.274725; 0.253946; 0.223776
854; 0.266733; 0.246454; 0.225774
855; 0.267732; 0.254246; 0.240759
856; 0.267732; 0.24965; 0.236763
857; 0.283716; 0.251049; 0.231768
858; 0.262737; 0.247153; 0.226773
859; 0.285714; 0.25035; 0.22977
860; 0.25974; 0.238462; 0.224775
861; 0.270729; 0.243956; 0.21978
862; 0.267732; 0.250749; 0.215784
863; 0.280719; 0.246354; 0.226773
864; 0.260739; 0.248551; 0.236763
865; 0.271728; 0.256643; 0.237762
866; 0.272727; 0.249051; 0.227772
867; 0.292707; 0.258342; 0.222777
868; 0.27972; 0.251748; 0.222777
869; 0.255744; 0.241958; 0.225774
870; 0.264735; 0.248352; 0.227772
871; 0.260739; 0.243656; 0.231768
872; 0.276723; 0.253047; 0.22977
873; 0.278721; 0.257942; 0.23976
874; 0.287712; 0.252547; 0.222777
875; 0.26973; 0.249051; 0.21978
876; 0.273726; 0.251848; 0.22977
877; 0.261738; 0.251349; 0.234765
878; 0.278721; 0.25045; 0.21978
879; 0.270729; 0.253347; 0.240759
880; 0.288711; 0.250749; 0.233766
881; 0.26973; 0.257243; 0.234765
882; 0.273726; 0.253546; 0.238761
883; 0.284715; 0.266434; 0.250749
884; 0.306693; 0.271129; 0.255744
885; 0.28971; 0.268831; 0.240759
886; 0.280719; 0.25984; 0.234765
887; 0.27972; 0.264635; 0.244755
888; 0.285714; 0.266134; 0.246753
889; 0.297702; 0.265634; 0.227772
890; 0.274725; 0.259041; 0.237762
891; 0.27972; 0.26014; 0.225774
892; 0.303696; 0.272727; 0.244755
893; 0.278721; 0.265035; 0.254745
894; 0.291708; 0.268531; 0.251748
895; 0.295704; 0.268232; 0.252747
896; 0.316683; 0.265435; 0.233766
897; 0.291708; 0.261638; 0.244755
898; 0.281718; 0.264535; 0.246753
899; 0.281718; 0.257642; 0.232767
900; 0.283716; 0.262338; 0.246753
901; 0.282717; 0.267732; 0.254745
902; 0.282717; 0.250849; 0.230769
903; 0.27972; 0.258941; 0.218781
904; 0.280719; 0.265534; 0.247752
905; 0.280719; 0.255045; 0.233766
906; 0.27972; 0.260639; 0.248751
907; 0.277722; 0.266334; 0.250749
908; 0.296703; 0.268831; 0.247752
909; 0.27972; 0.265335; 0.227772
910; 0.288711; 0.261538; 0.244755
911; 0.293706; 0.264036; 0.251748
912; 0.275724; 0.25994; 0.235764
913; 0.272727; 0.253447; 0.238761
914; 0.280719; 0.250949; 0.223776
915; 0.262737; 0.244855; 0.226773
916; 0.280719; 0.255445; 0.224775
917; 0.290709; 0.264635; 0.233766
918; 0.290709; 0.258342; 0.236763
919; 0.283716; 0.254945; 0.23976
920; 0.287712; 0.261039; 0.226773
921; 0.295704; 0.25974; 0.221778
922; 0.286713; 0.26024; 0.244755
923; 0.278721; 0.25984; 0.231768
924; 0.292707; 0.262737; 0.240759
925; 0.276723; 0.258541; 0.23976
926; 0.297702; 0.27033; 0.234765
927; 0.296703; 0.263936; 0.234765
928; 0.276723; 0.253047; 0.235764
929; 0.293706; 0.265534; 0.236763
930; 0.295704; 0.265934; 0.247752
931; 0.293706; 0.266134; 0.250749
932; 0.285714; 0.264935; 0.240759
933; 0.291708; 0.268931; 0.232767
934; 0.298701; 0.271828; 0.256743
935; 0.295704; 0.264635; 0.24975
936; 0.27972; 0.263137; 0.242757
937; 0.317682; 0.25974; 0.220779
938; 0.290709; 0.27033; 0.255744
939; 0.283716; 0.266833; 0.242757
940; 0.285714; 0.263437; 0.247752
941; 0.282717; 0.268332; 0.234765
942; 0.278721; 0.262438; 0.247752
943; 0.28971; 0.273926; 0.256743
944; 0.27972; 0.265734; 0.253746
945; 0.271728; 0.261239; 0.250749
946; 0.276723; 0.256543; 0.237762
947; 0.282717; 0.253746; 0.222777
948; 0.280719; 0.255744; 0.224775
949; 0.268731; 0.259141; 0.245754
950; 0.2997; 0.26004; 0.221778
951; 0.278721; 0.268531; 0.251748
952; 0.294705; 0.266034; 0.24975
953; 0.268731; 0.252947; 0.220779
954; 0.286713; 0.251149; 0.213786
955; 0.280719; 0.254645; 0.237762
956; 0.288711; 0.256144; 0.231768
957; 0.286713; 0.257942; 0.23976
958; 0.283716; 0.265934; 0.250749
959; 0.285714; 0.267632; 0.252747
960; 0.287712; 0.264436; 0.237762
961; 0.303696; 0.268631; 0.23976
962; 0.28971; 0.268831; 0.23976
963; 0.281718; 0.266933; 0.254745
964; 0.282717; 0.260839; 0.241758
965; 0.270729; 0.252947; 0.236763
966; 0.274725; 0.25994; 0.244755
967; 0.286713; 0.264835; 0.24975
968; 0.281718; 0.254545; 0.228771
969; 0.285714; 0.260539; 0.212787
970; 0.284715; 0.252048; 0.236763
971; 0.288711; 0.265934; 0.248751
972; 0.28971; 0.254945; 0.227772
973; 0.278721; 0.256044; 0.244755
974; 0.275724; 0.250849; 0.227772
975; 0.264735; 0.254446; 0.232767
976; 0.272727; 0.250849; 0.22977
977; 0.267732; 0.247952; 0.230769
978; 0.270729; 0.254046; 0.227772
979; 0.258741; 0.248452; 0.238761
980; 0.266733; 0.250849; 0.231768
981; 0.293706; 0.257742; 0.231768
982; 0.277722; 0.252148; 0.244755
983; 0.268731; 0.248052; 0.233766
984; 0.27972; 0.253047; 0.237762
985; 0.267732; 0.251848; 0.233766
986; 0.276723; 0.25035; 0.224775
987; 0.285714; 0.250949; 0.226773
988; 0.275724; 0.258841; 0.245754
989; 0.282717; 0.258442; 0.235764
990; 0.271728; 0.254246; 0.223776
991; 0.275724; 0.242358; 0.218781
992; 0.274725; 0.245754; 0.226773
993; 0.283716; 0.256044; 0.236763
994; 0.274725; 0.242957; 0.207792
995; 0.291708; 0.244356; 0.201798
996; 0.261738; 0.240559; 0.21978
997; 0.254745; 0.240559; 0.223776
998; 0.270729; 0.249251; 0.222777
999; 0.257742; 0.233966; 0.214785
1000; 0.282717; 0.244655; 0.216783
